row,name,knob,stem,region,SAM,SID,ERGAS,PSNR,SSIM,DE,S_SAM,S_SID,S_ERGAS,S_PSNR,S_DE,S_SPEC,S_SPAT,SSC
M5,smoothing,sigma 2px,train/Category-3_a_0030,full,6.34077,0.0222673,13.7475,39.2768,0.969734,1.23868,0.281351,0.328452,0.0102293,0.64256,0.661732,0.0981419,0.806147,0.27307
M5,smoothing,sigma 2px,train/Category-3_a_0030,object,2.33672,0.0026085,8.73326,34.54,0.961182,1.25929,0.626664,0.877722,0.0544165,0.484665,0.657202,0.310485,0.722924,0.467044
M5,smoothing,sigma 2px,train/Category-3_a_0030,table,17.7942,0.122711,50.7968,34.6033,0.918256,2.40812,0.028472,0.00216454,1e-06,0.486777,0.448114,0.000394998,0.702517,0.0155717
M5,smoothing,sigma 2px,train/Category-3_a_0030,background,6.11038,0.0164752,11.916,44.309,0.977248,1.11036,0.294618,0.438778,0.0188356,0.810298,0.690651,0.134533,0.893773,0.333605
M5,smoothing,sigma 4px,train/Category-3_a_0030,full,7.12842,0.0275543,25.8399,33.1443,0.945421,1.65148,0.240344,0.252154,0.000181673,0.438145,0.576666,0.0222466,0.691783,0.120715
M5,smoothing,sigma 4px,train/Category-3_a_0030,object,2.9969,0.00428258,16.7146,28.3633,0.886988,2.35056,0.549152,0.807244,0.00380467,0.278776,0.456795,0.119034,0.582882,0.253949
M5,smoothing,sigma 4px,train/Category-3_a_0030,table,20.2009,0.15168,130.521,27.1388,0.846276,3.58293,0.0175943,0.000508521,1e-06,0.23796,0.302913,0.0002076,0.542118,0.00972173
M5,smoothing,sigma 4px,train/Category-3_a_0030,background,6.75845,0.0201472,18.9137,40.2338,0.970133,1.27726,0.258802,0.365182,0.00182792,0.674459,0.653279,0.0556944,0.822296,0.206743
M6,destriping,own profile,train/Category-3_a_0030,full,6.63058,0.129698,6.84393,38.1228,0.971338,1.19119,0.265506,0.0015263,0.10215,0.604094,0.672292,0.0345927,0.787716,0.161196
M6,destriping,own profile,train/Category-3_a_0030,object,1.75842,0.00178043,2.68168,42.7335,0.994759,0.621698,0.703503,0.914826,0.40906,0.757782,0.812831,0.64091,0.876271,0.741006
M6,destriping,own profile,train/Category-3_a_0030,table,21.7158,0.904025,27.4128,33.097,0.890147,2.57925,0.0129953,1e-06,0.000107546,0.436568,0.423268,0.000111805,0.663358,0.00805071
M6,destriping,own profile,train/Category-3_a_0030,background,6.22916,0.0792796,11.788,38.4395,0.974183,1.18382,0.287702,0.0189874,0.0196569,0.614651,0.673945,0.0475307,0.794417,0.189582
M6,destriping,train template,train/Category-3_a_0030,full,6.26346,0.0484415,5.17917,45.3203,0.982207,1.0207,0.285734,0.0887371,0.177925,0.84401,0.711604,0.165235,0.913108,0.374171
M6,destriping,train template,train/Category-3_a_0030,object,1.64706,0.0014092,1.77891,52.7164,0.997412,0.435354,0.719346,0.931965,0.552683,1,0.86492,0.718243,0.998706,0.828868
M6,destriping,train template,train/Category-3_a_0030,table,20.4879,0.357486,18.5319,38.8021,0.928926,2.26424,0.0166128,1e-06,0.00207603,0.626736,0.47013,0.000325506,0.777831,0.0147544
M6,destriping,train template,train/Category-3_a_0030,background,5.89037,0.0273375,9.03484,46.1185,0.984114,1.03244,0.307871,0.254903,0.0492122,0.870617,0.708824,0.156894,0.927365,0.366371
M7,gain error,global +1%,train/Category-3_a_0030,full,0.0246793,1.68204e-08,1.82893,55.871,0.999984,0.124943,0.995076,0.999999,0.543545,1,0.959208,0.814762,0.999992,0.897018
M7,gain error,global +1%,train/Category-3_a_0030,object,0.00669313,1.00951e-08,1.24002,51.5436,0.999981,0.200852,0.998662,0.999999,0.661438,1,0.935241,0.870902,0.99999,0.923893
M7,gain error,global +1%,train/Category-3_a_0030,table,0.091387,1.74065e-08,1.7007,62.286,0.999973,0.0652439,0.981889,0.999999,0.56728,1,0.978487,0.822785,0.999987,0.904117
M7,gain error,global +1%,train/Category-3_a_0030,background,0.0220358,1.83998e-08,1.17752,57.6466,0.999986,0.112713,0.995603,0.999999,0.675363,1,0.963126,0.876074,0.999993,0.930726
M7,gain error,global -1%,train/Category-3_a_0030,full,0.0247762,1.68332e-08,1.82893,55.7786,0.999985,0.125497,0.995057,0.999999,0.543545,1,0.959031,0.814756,0.999992,0.89699
M7,gain error,global -1%,train/Category-3_a_0030,object,0.00661798,1.00928e-08,1.24002,51.4084,0.999983,0.201441,0.998677,0.999999,0.661438,1,0.935058,0.870906,0.999992,0.923869
M7,gain error,global -1%,train/Category-3_a_0030,table,0.0923369,1.73987e-08,1.7007,62.2359,0.999973,0.065643,0.981702,0.999999,0.56728,1,0.978357,0.822733,0.999986,0.90407
M7,gain error,global -1%,train/Category-3_a_0030,background,0.0220847,1.84184e-08,1.17752,57.5957,0.999986,0.113274,0.995593,0.999999,0.675363,1,0.962946,0.876071,0.999993,0.930698
M7,gain error,global +3%,train/Category-3_a_0030,full,0.0245585,1.68173e-08,5.48678,46.3883,0.999863,0.371565,0.9951,0.999999,0.160586,0.879609,0.883508,0.542656,0.939736,0.707532
M7,gain error,global +3%,train/Category-3_a_0030,object,0.00653533,1.00857e-08,3.72005,42.0701,0.999836,0.591929,0.998694,0.999999,0.289379,0.735671,0.820936,0.66115,0.867754,0.751165
M7,gain error,global +3%,train/Category-3_a_0030,table,0.0904926,1.74042e-08,5.10211,52.7929,0.999767,0.194547,0.982064,0.999999,0.182555,1,0.937209,0.563868,0.999883,0.743612
M7,gain error,global +3%,train/Category-3_a_0030,background,0.0220055,1.83982e-08,3.53255,48.1551,0.99988,0.336452,0.995609,0.999999,0.308043,0.938502,0.89391,0.674372,0.969191,0.798706
M7,gain error,global -3%,train/Category-3_a_0030,full,0.0248426,1.68498e-08,5.48678,46.1795,0.999859,0.378032,0.995044,0.999999,0.160586,0.872649,0.881605,0.542646,0.936254,0.706378
M7,gain error,global -3%,train/Category-3_a_0030,object,0.00668968,1.00944e-08,3.72005,41.8042,0.999857,0.605429,0.998663,0.999999,0.289379,0.726806,0.81725,0.661143,0.863332,0.749313
M7,gain error,global -3%,train/Category-3_a_0030,table,0.0932653,1.74767e-08,5.10211,52.6426,0.99975,0.198139,0.98152,0.999999,0.182555,1,0.936087,0.563764,0.999875,0.743408
M7,gain error,global -3%,train/Category-3_a_0030,background,0.0220589,1.84323e-08,3.53255,48.0015,0.999871,0.341506,0.995598,0.999999,0.308043,0.933383,0.892405,0.67437,0.966627,0.797763
M7,gain error,global +10%,train/Category-3_a_0030,full,0.0241047,1.68004e-08,18.2893,36.1129,0.998594,1.21165,0.995191,0.999999,0.00225089,0.537098,0.667723,0.130844,0.767846,0.310393
M7,gain error,global +10%,train/Category-3_a_0030,object,0.0064118,1.00973e-08,12.4002,31.8078,0.998362,1.90601,0.998718,0.999999,0.0160284,0.393595,0.529756,0.252025,0.695978,0.402015
M7,gain error,global +10%,train/Category-3_a_0030,table,0.0875502,1.74284e-08,17.0071,42.5026,0.997609,0.635003,0.982642,0.999999,0.00345124,0.750088,0.809234,0.150242,0.873848,0.358186
M7,gain error,global +10%,train/Category-3_a_0030,background,0.0217334,1.83699e-08,11.7752,37.8674,0.998755,1.10299,0.995663,0.999999,0.0197409,0.59558,0.69235,0.269873,0.797167,0.45412
M7,gain error,global -10%,train/Category-3_a_0030,full,0.0252158,1.6885e-08,18.2893,35.5298,0.998336,1.28684,0.99497,0.999999,0.00225089,0.517659,0.651195,0.130834,0.757998,0.307823
M7,gain error,global -10%,train/Category-3_a_0030,object,0.006794,1.01026e-08,12.4002,31.1492,0.998436,2.07251,0.998642,0.999999,0.0160284,0.371639,0.501157,0.252019,0.685038,0.396472
M7,gain error,global -10%,train/Category-3_a_0030,table,0.0968751,1.74572e-08,17.0071,42.0007,0.99698,0.675027,0.980811,0.999999,0.00345124,0.733357,0.798509,0.150148,0.865168,0.356113
